Date,Type,Team,Conf.,Opp.,Venue,Result,Adj. O,Adj. D,T,EFF,eFG%,TO%,Reb%,FTR,EFF,eFG%,TO%,Reb%,FTR,G-Sc,+/-
2023-02-16,C,Tennessee Martin,OVC,SIU Edwardsville,H,"W, 90-84",112.9,115.3,77.6,116,57.1,14.2,24.3,38.1,108.3,54.1,14.2,19.4,47.5,43.9,4
2023-02-16,C,Kennesaw St.,ASun,Liberty,H,"W, 88-81",122.3,108.3,73.6,119.6,63.2,20.4,26.9,36.8,110.1,63.2,23.1,30,26.3,80.2,-5
2023-02-16,C,Louisiana Tech,CUSA,North Texas,H,"L, 72-62",117.8,118,58.2,106.5,50.9,17.2,38.2,28.3,123.7,66.3,20.6,28.6,18.4,49.4,-3
2023-02-16,C,Charlotte,CUSA,Western Kentucky,H,"W, 68-64",97.7,94.6,61.2,98.8,46.4,11.6,25.5,11.6,93,50.9,21.8,23.5,13.8,59,3
2023-02-16,C,Austin Peay,ASun,Jacksonville,H,"L, 60-56",85.4,114.4,59.4,94.3,45.9,23.6,27.3,26.5,101,49,16.8,25,28,3.4,-12
2023-02-16,C,Fairleigh Dickinson,NEC,Sacred Heart,A,"L, 94-86",99.9,124.3,72.7,105.1,53.4,17.1,27.5,17.6,114.9,60.2,22,35.3,34.4,7.5,-5
2023-02-16,N,Hartford,ind,Merrimack,H,"L, 67-59",89.5,121.5,66.2,89.2,56.1,34.8,26.9,12.2,101.2,51,21.2,29,40,2.9,-9
2023-02-16,C,San Diego,WCC,Saint Mary's,H,"L, 62-59",99.6,98.1,63,93.7,42.4,9.5,21.6,20.3,98.5,51.9,22.2,26.7,21.2,54.2,-11
2023-02-16,C,Bellarmine,ASun,North Alabama,H,"L, 70-57",82.3,109.4,64.6,88.3,36.8,12.4,23.1,31.6,108.4,56.9,18.6,20.7,31.4,3.7,-7
2023-02-16,C,UTEP,CUSA,UAB,H,"L, 79-66",100.7,106.9,69.1,95.5,44.5,21.7,40.5,23.4,114.4,61.8,30.4,48,37.3,33.5,-6
2023-02-16,C,Robert Morris,Horz,Green Bay,H,"W, 71-56",94.8,103.4,65.3,108.7,48.2,18.4,36.4,40,85.8,45.2,19.9,20,28.8,26.9,4
2023-02-16,C,UNC Wilmington,CAA,Drexel,A,"W, 72-71",95.7,95.7,61.8,93.2,43.3,14.2,15.4,23.9,91.9,45.3,15.5,27.5,32.8,49.8,-3
2023-02-16,C,McNeese St.,Slnd,Incarnate Word,H,"W, 78-76",95,111.6,66.9,103.6,52,21.3,29.2,62,101,49.1,19.9,25,47.4,13.5,-1
2023-02-16,C,Stanford,P12,UCLA,A,"L, 73-64",127,101.6,62.9,101.8,55.4,22.3,34.5,10.7,116.1,50,11.1,35.1,43.9,92.9,1
2023-02-16,C,Texas St.,SB,Appalachian St.,A,"L, 82-75",118.5,124.2,66.9,112,49.2,10.5,30.6,20,122.5,59.2,14.9,26.9,63.3,36.9,-4
2023-02-16,C,Georgia St.,SB,Coastal Carolina,A,"L, 77-68",87.1,107.5,71.7,94.8,41.7,18.1,32.6,27.3,107.4,56.1,20.9,22.2,51,8.2,-7
2023-02-16,C,UAB,CUSA,UTEP,A,"W, 79-66",119.8,100.3,69.1,114.4,61.8,30.4,48,37.3,95.5,44.5,21.7,40.5,23.4,88.6,6
2023-02-16,C,College of Charlesto,CAA,Elon,A,"W, 88-66",113.1,97.9,73,120.5,55.1,19.2,40,27.5,90.4,51.9,17.8,9.1,35.8,84,9
2023-02-16,C,Sacramento St.,BSky,Weber St.,H,"L, 52-49",86.4,96.4,57.7,85,43,17.3,21.2,20,90.2,42.6,15.6,21.9,38.3,22.1,-2
2023-02-16,C,Lamar,Slnd,Houston Christian,H,"W, 91-75",113,125.1,66.1,137.7,71.2,10.6,25,48.1,113.5,57.1,16.6,18.2,57.1,23.8,1
2023-02-16,C,Nicholls St.,Slnd,Texas A&M Corpus Chr,H,"L, 78-74",91.4,102.7,76.8,96.4,47.7,23.4,28.9,21.9,101.6,54.5,20.8,18.2,41.8,20.8,-5
2023-02-16,C,California,P12,USC,A,"L, 97-60",96.7,125.1,69.5,86.4,39.8,21.6,36.6,32.2,139.6,69.6,10.1,12.5,41.1,5,-18
2023-02-16,C,Oral Roberts,Sum,North Dakota,H,"W, 73-70",107.5,101,66.6,109.7,55,9,12.5,16.7,105.2,50.8,16.5,30.8,7.7,67.2,12
2023-02-16,C,Monmouth,CAA,Northeastern,A,"L, 77-62",85.3,121.7,68.6,90.3,40,17.5,31.6,50.9,112.2,50.8,21.9,46.2,33.9,1.6,-13
2023-02-16,C,Wichita St.,Amer,Temple,A,"W, 79-65",118.7,97.2,67.1,117.8,55.2,17.9,37.5,32.8,96.9,50,14.9,16.7,26.8,90.9,2
2023-02-16,C,Drexel,CAA,UNC Wilmington,H,"L, 72-71",95,95.9,61.8,91.9,45.3,15.5,27.5,32.8,93.2,43.3,14.2,15.4,23.9,47.2,3
2023-02-16,C,Queens,ASun,Jacksonville St.,A,"L, 76-69",98.2,112.2,69.4,99.4,52.4,15.9,20.5,12.7,109.5,59.8,18.7,17.9,41.2,17.8,-6
2023-02-16,C,San Francisco,WCC,Pacific,A,"W, 76-68",111.4,100,66.4,114.5,52,27.1,48.5,60.8,102.4,56.4,22.6,20.7,40.4,77.5,2
2023-02-16,C,William & Mary,CAA,Stony Brook,A,"L, 71-66",91.6,114.2,60.6,96.8,46.8,14.7,25,17.7,104.1,57.5,22,22.6,28.3,7.4,-5
2023-02-16,C,Southern Miss,SB,South Alabama,A,"L, 85-54",92.7,116.6,66.2,81.5,44.2,21.1,14.7,23.1,128.3,66.9,10.6,14.8,13.6,6.7,-11
2023-02-16,C,Sacred Heart,NEC,Fairleigh Dickinson,H,"W, 94-86",100.2,105,72.7,114.9,60.2,22,35.3,34.4,105.1,53.4,17.1,27.5,17.6,36.7,5
2023-02-16,C,Morehead St.,OVC,Tennessee St.,H,"W, 74-64",103.7,102.6,66.5,111.3,52,19.6,33.3,60,96.3,50.8,12,20,20,52.9,4
2023-02-16,C,Lipscomb,ASun,North Florida,H,"L, 114-111",109.2,118.9,74.3,119.6,55.3,9.7,21.7,24.7,122.8,71.2,17.2,10.7,16.4,27.4,0
2023-02-16,C,SIU Edwardsville,OVC,Tennessee Martin,A,"L, 90-84",103.7,118.7,77.6,108.3,54.1,14.2,19.4,47.5,116,57.1,14.2,24.3,38.1,17.5,-4
2023-02-16,C,Eastern Illinois,OVC,Southeast Missouri S,A,"L, 78-64",79.7,107.5,76.4,83.8,47.4,26.2,24.2,22.4,102.1,54.2,19.6,20.6,30,3.1,-13
2023-02-16,C,Georgia Southern,SB,Marshall,A,"L, 84-83",109.2,96.6,80.6,103,51.8,21.1,25.7,62.5,104.2,52.7,14.9,11.4,67.3,80.5,3
2023-02-16,C,New Orleans,Slnd,Texas A&M Commerce,A,"W, 84-78",111.6,108.4,72.1,116.4,58.2,19.4,33.3,50.9,108.1,50.8,18,34.3,35,58.4,8
2023-02-16,C,Stonehill,NEC,LIU Brooklyn,H,"W, 75-60",97.1,106.3,68.3,109.7,48.3,11.7,27,31.7,87.8,42.2,17.6,18.9,24.1,26.3,10
2023-02-16,C,Iowa,B10,Ohio St.,H,"W, 92-75",139.7,105.5,66.2,138.9,64.6,10.6,35.5,16.9,113.3,65.3,21.1,9.5,22.4,96.2,8
2023-02-16,C,Texas A&M Corpus Chr,Slnd,Nicholls St.,A,"W, 78-74",101.4,99.2,76.8,101.6,54.5,20.8,18.2,41.8,96.4,47.7,23.4,28.9,21.9,56.3,5
2023-02-16,C,Arkansas St.,SB,Troy,H,"L, 67-62",96.9,100.7,66.9,92.7,44.8,19.4,18.2,52.1,100.2,51.1,22.4,23.3,53.2,39,1
2023-02-16,C,Houston,Amer,SMU,A,"W, 80-65",123.1,95.6,67.4,118.7,58.2,14.8,31.2,47.3,96.5,49,16.3,20,46.2,94.8,10
2023-02-16,C,Louisiana Monroe,SB,Louisiana Lafayette,A,"L, 84-67",94.9,118.1,68.4,97.9,51,23.4,25,40.4,122.8,54.2,8.8,32.4,41.7,7.5,-19
2023-02-16,C,North Florida,ASun,Lipscomb,A,"W, 114-111",124.7,119.8,74.3,122.8,71.2,17.2,10.7,16.4,119.6,55.3,9.7,21.7,24.7,61.2,0
2023-02-16,C,Wagner,NEC,Central Connecticut,A,"L, 58-57",82.7,102.2,62.3,91.5,41,14.4,33.3,23,93.1,43.6,22.5,34.4,48.9,8.1,-4
2023-02-16,C,Jacksonville St.,ASun,Queens,H,"W, 76-69",104.3,98.4,69.4,109.5,59.8,18.7,17.9,41.2,99.4,52.4,15.9,20.5,12.7,66.1,6
2023-02-16,C,Idaho,BSky,Northern Colorado,H,"W, 84-82",112.1,121.8,68.5,122.6,53.3,13.1,36.4,34.4,119.7,58.5,20.4,38.7,28.8,27.7,-4
2023-02-16,N,Merrimack,NEC,Hartford,A,"W, 67-59",93.1,98.8,66.2,101.2,51,21.2,29,40,89.2,56.1,34.8,26.9,12.2,33.4,9
2023-02-16,C,Green Bay,Horz,Robert Morris,A,"L, 71-56",90.6,111,65.3,85.8,45.2,19.9,20,28.8,108.7,48.2,18.4,36.4,40,8.8,-4
2023-02-16,C,Eastern Washington,BSky,Northern Arizona,H,"W, 72-55",101.4,82.5,66.1,108.9,61.1,22.7,30.8,16.7,83.2,42.1,12.1,13.5,3.2,91.5,10
2023-02-16,C,Weber St.,BSky,Sacramento St.,A,"W, 52-49",87.8,86,57.7,90.2,42.6,15.6,21.9,38.3,85,43,17.3,21.2,20,55.8,2
2023-02-16,C,Arizona,P12,Utah,H,"W, 88-62",129.7,87.9,71.7,122.8,63.8,8.4,10.3,15.4,86.5,41.5,16.7,19,27.1,98.9,12
2023-02-16,C,Oregon St.,P12,Washington St.,A,"L, 80-62",102.6,116.9,64.2,96.5,52.9,21.8,21.4,17.3,124.6,73.5,17.1,8.3,26.5,18.2,-13
2023-02-16,C,Memphis,Amer,UCF,H,"W, 64-63",96.9,78.9,73.3,87.3,56.8,32.7,17.4,40.9,85.9,39.5,20.5,27.5,27.4,91.4,8
2023-02-16,C,Southern Indiana,OVC,Little Rock,A,"W, 82-81",105.1,117.8,70.8,115.8,62.5,18.4,29.4,25,114.4,60.7,18.4,25,35.7,21.3,-3
2023-02-16,C,Southeastern Louisia,Slnd,Northwestern St.,A,"L, 81-76",112.8,113.3,68,111.7,56,20.6,33.3,22.4,119.1,55,10.3,29.7,41.7,48.8,7
2023-02-16,C,Old Dominion,SB,James Madison,A,"L, 76-67",106.3,112.2,66.4,100.9,48.1,19.6,24.2,39.6,114.5,52.9,18.1,38.7,56.9,35,-6
2023-02-16,C,Washington St.,P12,Oregon St.,H,"W, 80-62",127.3,101.8,64.2,124.6,73.5,17.1,8.3,26.5,96.5,52.9,21.8,21.4,17.3,92.9,13
2023-02-16,C,Loyola Marymount,WCC,Gonzaga,H,"L, 108-65",84.3,118,78.4,82.9,46.3,24.2,18.8,40.7,137.8,66.7,10.2,26.7,42.4,2,-29
2023-02-16,C,South Dakota,Sum,Nebraska Omaha,A,"L, 80-72",104.7,120.7,66.9,107.6,55.5,12,9.1,27.3,119.5,50.9,12,32.4,56.4,16.3,1
2023-02-16,C,Ohio St.,B10,Iowa,A,"L, 92-75",116.3,117.5,66.2,113.3,65.3,21.1,9.5,22.4,138.9,64.6,10.6,35.5,16.9,47.2,-8
2023-02-16,C,Tennessee St.,OVC,Morehead St.,A,"L, 74-64",99.6,112.5,66.5,96.3,50.8,12,20,20,111.3,52,19.6,33.3,60,19.9,-4
2023-02-16,C,Northern Colorado,BSky,Idaho,A,"L, 84-82",114.1,122.6,68.5,119.7,58.5,20.4,38.7,28.8,122.6,53.3,13.1,36.4,34.4,30.4,4
2023-02-16,C,Central Arkansas,ASun,Eastern Kentucky,A,"L, 74-58",77.6,93.9,78.3,74.1,39.4,29.4,35.7,12.1,94.5,42.1,19.2,38.8,38.6,10.1,-9
2023-02-16,C,Denver,Sum,South Dakota St.,H,"L, 80-75",111.1,115.3,68.4,109.6,59,21.9,28,40,116.9,54.6,17.5,27.6,44.4,39.6,5
2023-02-16,C,Florida Atlantic,CUSA,Middle Tennessee,A,"L, 74-70",100.4,102.7,71.2,98.3,58.5,21.1,14.7,11.9,103.9,49.2,12.6,28.9,26.6,43.4,-5
2023-02-16,C,LIU Brooklyn,NEC,Stonehill,A,"L, 75-60",85.4,121,68.3,87.8,42.2,17.6,18.9,24.1,109.7,48.3,11.7,27,31.7,1.8,-10
2023-02-16,C,Idaho St.,BSky,Portland St.,A,"L, 79-70",103.6,115,67.7,103.4,56.8,22.1,26.7,10.2,116.6,64.2,16.2,18.5,30.2,23.2,-2
2023-02-16,C,SMU,Amer,Houston,H,"L, 80-65",110.8,106.6,67.4,96.5,49,16.3,20,46.2,118.7,58.2,14.8,31.2,47.3,60.8,-10
2023-02-16,C,Arizona St.,P12,Colorado,H,"L, 67-59",101.9,97,66.3,89,43.1,12.1,23.8,7.7,101.1,50,22.6,29.4,19.3,63.8,3
2023-02-16,C,USC,P12,California,H,"W, 97-60",135.1,98.4,69.5,139.6,69.6,10.1,12.5,41.1,86.4,39.8,21.6,36.6,32.2,97.5,18
2023-02-16,C,Milwaukee,Horz,Youngstown St.,A,"L, 87-58",81.1,109.3,72.1,80.5,43.5,23.6,25.7,31.5,120.7,50.7,9.7,35,23.3,3.2,-12
2023-02-16,C,Troy,SB,Arkansas St.,A,"W, 67-62",94.9,98.8,66.9,100.2,51.1,22.4,23.3,53.2,92.7,44.8,19.4,18.2,52.1,38.5,-1
2023-02-16,C,Western Kentucky,CUSA,Charlotte,A,"L, 68-64",95.3,95.9,61.2,93,50.9,21.8,23.5,13.8,98.8,46.4,11.6,25.5,11.6,48.2,-3
2023-02-16,C,Northeastern,CAA,Monmouth,H,"W, 77-62",108.3,100.9,68.6,112.2,50.8,21.9,46.2,33.9,90.3,40,17.5,31.6,50.9,69.3,13
2023-02-16,C,UNC Asheville,BSth,Radford,A,"W, 63-54",102.3,84.5,62.9,100.2,53.1,25.4,28.6,31.2,85.9,33.6,11.1,33.3,21.9,89.9,7
2023-02-16,C,Utah,P12,Arizona,A,"L, 88-62",97.6,103.1,71.7,86.5,41.5,16.7,19,27.1,122.8,63.8,8.4,10.3,15.4,34.7,-12
2023-02-16,C,North Dakota St.,Sum,UMKC,A,"W, 69-58",97.7,91.2,69.1,99.9,50.9,21.7,26.7,29.6,83.9,34.8,15.9,33.3,24.2,68.8,7
2023-02-16,C,Portland St.,BSky,Idaho St.,H,"W, 79-70",109.3,109.7,67.7,116.6,64.2,16.2,18.5,30.2,103.4,56.8,22.1,26.7,10.2,48.9,2
2023-02-16,C,Colorado,P12,Arizona St.,A,"W, 67-59",107.9,90.3,66.3,101.1,50,22.6,29.4,19.3,89,43.1,12.1,23.8,7.7,88.5,-3
2023-02-16,C,Nebraska Omaha,Sum,South Dakota,H,"W, 80-72",105.9,115,66.9,119.5,50.9,12,32.4,56.4,107.6,55.5,12,9.1,27.3,27.7,-1
2023-02-16,C,Hampton,CAA,Hofstra,A,"L, 73-43",60.1,93.4,74.7,57.6,25,21.4,26,25,97.8,47.8,13.4,20,17.9,0.6,-20
2023-02-16,C,Appalachian St.,SB,Texas St.,H,"W, 82-75",118.8,113.7,66.9,122.5,59.2,14.9,26.9,63.3,112,49.2,10.5,30.6,20,62.5,4
2023-02-16,C,UMKC,Sum,North Dakota St.,H,"L, 69-58",80.6,102.3,69.1,83.9,34.8,15.9,33.3,24.2,99.9,50.9,21.7,26.7,29.6,6.1,-7
2023-02-16,C,Tennessee Tech,OVC,Lindenwood,H,"W, 77-68",99.5,111.7,69.2,111.2,55,14.4,20.6,21.7,98.2,52.5,18.8,23.5,15,20.8,1
2023-02-16,C,Northern Arizona,BSky,Eastern Washington,A,"L, 72-55",82.1,101.5,66.1,83.2,42.1,12.1,13.5,3.2,108.9,61.1,22.7,30.8,16.7,8,-10
2023-02-16,C,South Alabama,SB,Southern Miss,H,"W, 85-54",126,86.2,66.2,128.3,66.9,10.6,14.8,13.6,81.5,44.2,21.1,14.7,23.1,98.7,11
2023-02-16,C,North Texas,CUSA,Louisiana Tech,A,"W, 72-62",121.8,107.6,58.2,123.7,66.3,20.6,28.6,18.4,106.5,50.9,17.2,38.2,28.3,80.7,3
2023-02-16,C,BYU,WCC,Santa Clara,H,"L, 81-74",97.4,105.8,75.4,98.1,44.2,11.9,25.5,30.4,107.4,55.3,18.6,25.7,47.4,27.9,-10
2023-02-16,C,South Dakota St.,Sum,Denver,A,"W, 80-75",109.7,116.5,68.4,116.9,54.6,17.5,27.6,44.4,109.6,59,21.9,28,40,33.3,-5
2023-02-16,C,Central Connecticut,NEC,Wagner,H,"W, 58-57",93.6,101.3,62.3,93.1,43.6,22.5,34.4,48.9,91.5,41,14.4,33.3,23,28.8,4
2023-02-16,C,Southeast Missouri S,OVC,Eastern Illinois,H,"W, 78-64",96.7,92.2,76.4,102.1,54.2,19.6,20.6,30,83.8,47.4,26.2,24.2,22.4,63.3,13
2023-02-16,C,Towson,CAA,Delaware,H,"W, 95-72",126,105,72,132,75.8,25,45.5,8.1,100,51.7,19.4,25,27.6,89.1,12
2023-02-16,C,UCLA,P12,Stanford,H,"W, 73-64",111.2,98.1,62.9,116.1,50,11.1,35.1,43.9,101.8,55.4,22.3,34.5,10.7,80.8,-1
2023-02-16,C,UTSA,CUSA,Rice,A,"W, 84-79",106.1,100.9,75.9,110.6,58.2,17.1,24.2,31.1,104,47.6,19.7,31.7,39.7,64.2,4
2023-02-16,C,St. Francis NY,NEC,St. Francis PA,H,"L, 72-64",82.1,103.5,71.6,89.4,44,19.6,35.6,19.4,100.6,52.9,22.4,22.6,44.2,6.5,-1
2023-02-17,C,Grand Canyon,WAC,Abilene Christian,H,"W, 94-84",128.8,121.9,70,134.4,77.8,24.3,36.4,73.3,120.1,50,4.3,22.9,49.2,65.4,5
2023-02-17,C,Harvard,Ivy,Columbia,A,"W, 83-65",107.6,99.7,72.7,114.2,53.8,19.3,47.4,30.3,89.5,43.9,13.8,15,12.1,70.6,8
2023-02-17,C,Niagara,MAAC,Mount St. Mary's,A,"L, 70-66",106.4,118.2,62.6,105.5,52,17.6,21.4,27.5,111.9,54,16,25,40,23,-2
2023-02-17,C,Fairfield,MAAC,Marist,A,"W, 70-61",104.5,104.6,64.3,108.9,57.6,23.3,29.6,52.2,94.9,50,17.1,21.2,24.1,49.7,0
2023-02-17,C,Dayton,A10,Loyola Chicago,A,"W, 65-49",97.2,74.7,66.2,98.2,51.9,21.1,25.9,26.9,74,34.7,15.1,17.9,16.9,95.4,10
2023-02-17,C,Iona,MAAC,Manhattan,H,"W, 71-60",102.3,94.6,67.5,105.2,54.2,19.3,30.6,22,88.9,46.6,20.8,23.7,17.2,71.1,11
2023-02-17,C,Northern Kentucky,Horz,Fort Wayne,A,"W, 63-50",100,86.2,61.5,102.5,57,21.1,19.2,16,81.3,40.2,16.3,16.2,25.5,84.7,5
2023-02-17,C,Eastern Michigan,MAC,Kent St.,A,"L, 81-54",85.5,105,71.8,75.2,35.2,26.5,34.2,40.7,112.8,60.3,20.9,24.1,25.9,8.6,-11
2023-02-17,C,Dartmouth,Ivy,Cornell,A,"L, 95-83",97,102,75.3,97.9,53.4,26,22.9,45.8,112.1,56.2,16.5,27,51.6,35.7,-2
2023-02-17,C,Detroit,Horz,Oakland,A,"W, 96-74",121.4,102.2,74.1,129.6,69.2,20.3,41.7,26.7,99.9,46.7,14.9,17.6,32.8,87.9,11
2023-02-17,C,Quinnipiac,MAAC,Siena,A,"W, 66-63",102.1,91.3,68.1,96.9,54,27.9,29.6,28,92.5,44,17.6,24.3,27.6,78.4,7
2023-02-17,C,Columbia,Ivy,Harvard,H,"L, 83-65",93.3,119.7,72.7,89.5,43.9,13.8,15,12.1,114.2,53.8,19.3,47.4,30.3,5.4,-8
2023-02-17,C,San Jose St.,MWC,New Mexico,H,"L, 96-68",105.4,128,67.1,101.4,35.7,19.4,51.8,38.6,143.1,67,8.9,26.9,46.4,9.7,-13
2023-02-17,C,Cornell,Ivy,Dartmouth,H,"W, 95-83",104.9,107.1,75.3,112.1,56.2,16.5,27,51.6,97.9,53.4,26,22.9,45.8,44.1,2
2023-02-17,C,Marist,MAAC,Fairfield,H,"L, 70-61",96.1,113.1,64.3,94.9,50,17.1,21.2,24.1,108.9,57.6,23.3,29.6,52.2,13.4,0
2023-02-17,C,Manhattan,MAAC,Iona,A,"L, 71-60",92.9,101.2,67.5,88.9,46.6,20.8,23.7,17.2,105.2,54.2,19.3,30.6,22,27.1,-11
2023-02-17,C,Brown,Ivy,Princeton,A,"L, 78-67",89.9,99.9,75.5,88.8,39.3,17.2,24.4,60.7,103.4,43.1,15.9,34.9,44.6,22.9,-9
2023-02-17,C,Oakland,Horz,Detroit,H,"L, 96-74",92.1,123.7,74.1,99.9,46.7,14.9,17.6,32.8,129.6,69.2,20.3,41.7,26.7,3.3,-11
2023-02-17,C,Abilene Christian,WAC,Grand Canyon,A,"L, 94-84",119.9,123.1,70,120.1,50,4.3,22.9,49.2,134.4,77.8,24.3,36.4,73.3,42.6,-5
2023-02-17,C,Southern Utah,WAC,Utah Tech,H,"W, 81-71",108.9,97.3,72.3,112,50,20.7,40.5,31.7,98.2,49.2,16.6,17.1,25.4,78.5,5
2023-02-17,C,Canisius,MAAC,Rider,A,"W, 81-78",119.4,120.9,64.7,125.1,65.3,13.9,20,53.1,120.5,61.1,13.9,20.8,27.8,46.3,-3
2023-02-17,C,New Mexico,MWC,San Jose St.,A,"W, 96-68",145.3,98.2,67.1,143.1,67,8.9,26.9,46.4,101.4,35.7,19.4,51.8,38.6,98.9,13
2023-02-17,C,Penn,Ivy,Yale,H,"W, 66-64",106.9,97.8,64.3,102.7,47.2,14,31.4,42.6,99.6,50,17.1,21.2,25.5,73.5,0
2023-02-17,C,Wright St.,Horz,Cleveland St.,A,"L, 85-68",99.1,113.3,72.1,94.3,49.2,18,23.7,17.7,117.9,56.1,20.8,47.2,28.8,17.6,-5
2023-02-17,C,Cleveland St.,Horz,Wright St.,H,"W, 85-68",111.9,99.4,72.1,117.9,56.1,20.8,47.2,28.8,94.3,49.2,18,23.7,17.7,79.6,5
2023-02-17,C,Yale,Ivy,Penn,A,"L, 66-64",101,95.6,64.3,99.6,50,17.1,21.2,25.5,102.7,47.2,14,31.4,42.6,65.4,0
2023-02-17,C,Loyola Chicago,A10,Dayton,H,"L, 65-49",78,94.5,66.2,74,34.7,15.1,17.9,16.9,98.2,51.9,21.1,25.9,26.9,9.9,-10
2023-02-17,C,Siena,MAAC,Quinnipiac,H,"L, 66-63",87.3,102.4,68.1,92.5,44,17.6,24.3,27.6,96.9,54,27.9,29.6,28,13.7,-7
2023-02-17,C,Wyoming,MWC,Air Force,H,"L, 75-69",105.9,111.9,66.1,104.4,48.1,15.1,24.2,50,113.5,64.3,19.7,13,69,34.7,-2
2023-02-17,C,Kent St.,MAC,Eastern Michigan,H,"W, 81-54",99.5,82.3,71.8,112.8,60.3,20.9,24.1,25.9,75.2,35.2,26.5,34.2,40.7,89.9,11
2023-02-17,C,Princeton,Ivy,Brown,H,"W, 78-67",107.7,92,75.5,103.4,43.1,15.9,34.9,44.6,88.8,39.3,17.2,24.4,60.7,85.9,9
2023-02-17,C,Air Force,MWC,Wyoming,A,"W, 75-69",112.8,101.5,66.1,113.5,64.3,19.7,13,69,104.4,48.1,15.1,24.2,50,77,2
2023-02-17,C,Fort Wayne,Horz,Northern Kentucky,H,"L, 63-50",84.3,103,61.5,81.3,40.2,16.3,16.2,25.5,102.5,57,21.1,19.2,16,9,-5
2023-02-17,C,Utah Tech,WAC,Southern Utah,A,"L, 81-71",100.2,104.6,72.3,98.2,49.2,16.6,17.1,25.4,112,50,20.7,40.5,31.7,37.9,-5
2023-02-17,C,Rider,MAAC,Canisius,H,"L, 81-78",117.4,128,64.7,120.5,61.1,13.9,20.8,27.8,125.1,65.3,13.9,20,53.1,27,3
2023-02-18,C,Jacksonville,ASun,Lipscomb,A,"L, 62-59",99,97.8,62,95.1,50.9,16.1,16.1,15.1,99.9,59.2,19.3,10.7,18.4,53.3,1
2023-02-18,C,BYU,WCC,Saint Mary's,A,"L, 71-65",122.3,105.1,61.9,105.1,50,17.8,32.4,17.5,114.8,53.8,11.3,25.9,40.4,85.2,-4
2023-02-18,C,Virginia Tech,ACC,Pittsburgh,H,"W, 79-72",123.9,102.9,64.2,123.1,65.6,17.1,28,62.2,112.2,49.2,14,34.3,31.7,89.4,7
2023-02-18,C,Cornell,Ivy,Harvard,H,"L, 73-56",89,118.8,64.9,86.3,39.8,23.1,27.8,42.9,112.4,55,15.4,23.1,50,3.5,-9
2023-02-18,C,Mississippi Valley S,SWAC,Texas Southern,A,"L, 80-62",88.8,120.7,70.7,87.8,54.1,28.3,26.9,28.6,113.2,56.3,18.4,35.7,22.2,2.8,-10
2023-02-18,C,UMBC,AE,New Hampshire,A,"L, 75-66",97.2,113.2,69.2,95.4,50.8,21.7,28.1,15.3,108.4,52.5,14.5,22.6,25.4,14.8,-3
2023-02-18,C,Morgan St.,MEAC,Norfolk St.,A,"L, 72-50",72.8,98.3,69.3,72.1,37.5,27.4,25,26.9,103.9,56.9,24.5,29.6,41.2,3.1,-9
2023-02-18,C,Kentucky,SEC,Tennessee,H,"W, 66-54",124.2,79.1,63.1,104.5,47.8,19,32.3,77.8,85.5,42.4,12.7,26.8,23.7,99.4,10
2023-02-18,C,Lehigh,Pat,American,A,"W, 62-59",100.2,97.2,60.8,102,52.2,19.7,25,46.7,97,45.5,8.2,17.6,25,58.5,5
2023-02-18,C,Northern Illinois,MAC,Miami OH,H,"L, 66-65",84.5,89.1,65.7,87.9,49.2,24.4,21.6,22,89.3,49.1,23,20.6,25,35.2,9
2023-02-18,C,Western Carolina,SC,Mercer,A,"W, 71-68",105.5,104.2,68.8,103.1,46.3,16,24.2,44.4,98.8,53.4,21.8,26.7,15.5,53.6,0
2023-02-18,C,Ball St.,MAC,Western Michigan,A,"L, 78-68",88,113.1,70.2,96.8,43.4,19.9,34.1,29.5,111.1,51.7,15.7,27.8,39,5.2,-6
2023-02-18,C,UNC Asheville,BSth,Gardner Webb,H,"W, 75-63",106.9,99.9,69.7,107.5,56.9,21.5,29,52.9,90.3,43.4,20.1,30,23,68.4,3
2023-02-18,C,Seattle,WAC,Utah Valley,H,"L, 67-58",85.7,85.2,75.8,76.6,34.1,17.2,26.2,30.3,88.4,40.2,14.5,30.8,28.8,51.6,-1
2023-02-18,C,FIU,CUSA,Middle Tennessee,A,"L, 69-58",99,95.5,65.6,88.4,45.6,25.9,31.4,10.5,105.2,39.3,16.8,44.2,42.6,60.3,8
2023-02-18,C,Northeastern,CAA,William & Mary,H,"W, 69-57",104.4,88.8,63.9,107.9,54.4,18.8,30.3,17.5,89.1,48.9,23.5,17.2,31.9,86.6,15
2023-02-18,C,UC Santa Barbara,BW,UC Riverside,A,"L, 74-63",108.1,114.5,60.8,103.7,53.9,19.7,24,15.7,121.8,58.2,16.5,34.6,18.2,33.9,-2
2023-02-18,C,Western Illinois,Sum,St. Thomas,A,"L, 82-69",94,106.1,73.5,93.9,41.5,15,35.4,21.1,111.6,56.5,21.8,23.3,46.3,19.9,-5
2023-02-18,C,South Alabama,SB,Louisiana Monroe,H,"W, 81-45",133.7,91.8,57,142.1,67.5,8.8,28,8.8,79,28.3,7,32.6,26.7,98.7,15
2023-02-18,C,Columbia,Ivy,Dartmouth,H,"W, 71-65",97,101.2,69.3,102.4,45.2,15.9,33.3,25.4,93.8,38.3,11.5,27.9,29.7,38,1
